id_usuario,nombre,correo,identificacion,tipo_usuario,fecha_registro,estado,saldo
1115,Tony Price,samantha19@example.net,95518243,estudiante,2022-11-15,bloqueado,88453
1116,Cheryl Hess,barnesapril@example.com,56955800,estudiante,2022-12-20,bloqueado,98607
1117,Michael Duran,atkinsonpatrick@example.org,17908962,docente,2022-11-12,activo,34589
1118,Mrs. Marissa Calhoun,jennifer44@example.org,60228697,estudiante,2022-11-24,bloqueado,49340
1119,Gina Wright,bridgesdavid@example.org,59603999,estudiante,2023-07-06,activo,25061
1120,Kelli Gutierrez,yyoung@example.net,30278937,docente,2022-09-05,activo,85400
1121,Stephen Adams,ykelly@example.org,19492198,estudiante,2024-05-06,activo,20177
1122,Roger Rice,patrick77@example.net,58098490,estudiante,2024-05-05,activo,32524
1123,Amanda Hale,daniellesmith@example.org,90899793,estudiante,2022-09-23,activo,3069
1124,Derrick Meyer,gyu@example.net,13233538,docente,2023-05-03,activo,26470
1125,Ryan Tran,megancastillo@example.com,21915762,estudiante,2023-02-21,activo,55175
1126,Eric Cantrell,andreabell@example.net,24957786,docente,2023-04-27,bloqueado,60323
1127,Jennifer Bailey,maxwelllarry@example.org,77432783,docente,2022-08-21,bloqueado,92369
1128,Mark Grant,walkerjasmine@example.org,1930516,estudiante,2023-01-21,bloqueado,57468
1129,Keith Anderson,ocarroll@example.com,601217,docente,2023-11-25,activo,82952
1130,Cody Smith,stacyacosta@example.net,82943427,docente,2023-07-05,activo,21983
1131,Maria Armstrong,allenrichard@example.org,61439866,estudiante,2022-09-25,activo,11870
1132,Eric Wright,williamsdaniel@example.org,21360753,estudiante,2023-10-23,activo,23274
1133,David Gregory,morsebrenda@example.org,74693791,estudiante,2023-01-08,bloqueado,86513
1134,Ryan Oliver,toddgood@example.net,79937030,estudiante,2022-09-09,activo,42885
1135,Robert Arroyo,jessica23@example.net,15089049,docente,2022-07-22,activo,27364
1136,Courtney Dickerson,kaylamarks@example.com,87593211,docente,2022-06-29,bloqueado,28603
1137,Caroline Oconnell,nealjodi@example.org,24802207,estudiante,2024-04-04,bloqueado,1118
1138,Natalie Howard,rkennedy@example.com,92279556,estudiante,2022-09-07,bloqueado,64957
1139,David Hall,vanessajenkins@example.net,54062452,docente,2022-07-12,activo,52450
1140,Tamara Ramirez,bellanthony@example.com,65340033,estudiante,2022-09-29,activo,95290
1141,Kelly Pratt,dadams@example.org,38915698,estudiante,2024-04-03,activo,62905
1142,Rebecca Cruz,ijohnson@example.com,42930543,docente,2022-06-28,activo,53337
1143,Sarah Diaz,amybanks@example.org,55485213,estudiante,2023-04-16,activo,84636
1144,Joseph Lambert,andrea08@example.net,53064015,estudiante,2023-10-26,activo,74796
1145,Dennis Miles,molson@example.net,10489808,estudiante,2023-02-06,bloqueado,81617
1146,Debbie Anthony,jessica70@example.com,82247433,estudiante,2023-07-29,activo,79740
1147,Karen Baker,paulmcdonald@example.net,1706033,estudiante,2024-03-21,activo,99635
1148,Alex Gallagher,jonathanhill@example.com,98572241,docente,2022-08-14,bloqueado,89799
1149,Matthew Davis,jessica98@example.org,31135899,docente,2023-04-16,activo,2963
1150,Jose Simmons,howardjones@example.net,98483442,docente,2023-12-13,bloqueado,33039
1151,Amber Reed,iruiz@example.net,48166017,estudiante,2023-01-14,bloqueado,54286
1152,Carol White,lellison@example.com,44463870,estudiante,2023-02-23,bloqueado,7327
1153,Angela Sanchez,berrynoah@example.com,3164994,docente,2024-03-06,activo,17514
1154,Amber Velazquez,yrobinson@example.net,84277956,docente,2023-03-22,bloqueado,68346
1155,Michael Harrison,annabrown@example.org,88454913,estudiante,2022-10-15,bloqueado,54899
1156,John Mcdowell,laura60@example.org,86657417,estudiante,2023-10-08,bloqueado,72481
1157,Tyrone Holder,riosemily@example.org,89781045,estudiante,2022-12-17,activo,43958
1158,Jennifer Hobbs,fwilliams@example.net,6222603,estudiante,2023-06-25,bloqueado,56945
1159,Paige Williams,ecarter@example.com,35122155,estudiante,2023-09-03,activo,73703
1160,Ashlee Richard,lozanolisa@example.org,92454767,estudiante,2022-11-18,activo,75718
1161,Alexander Jones,yvonnelane@example.org,87170958,estudiante,2023-02-25,bloqueado,73585
1162,Sydney Smith,gharmon@example.org,84884434,docente,2023-11-23,activo,76315
1163,Brittany Hodges,allison48@example.net,47772695,estudiante,2023-09-11,bloqueado,89824
1164,Joshua Jones,cartermegan@example.net,4488731,docente,2023-09-24,bloqueado,72838
1165,Robert Hoffman,nfranklin@example.com,41729184,estudiante,2024-02-02,bloqueado,99978
1166,Robert Rivera,stephanie82@example.net,67174137,docente,2022-10-08,bloqueado,69889
1167,Joseph Williams,chuff@example.org,57556261,estudiante,2023-02-27,bloqueado,32972
1168,Kristy Reed,nicole84@example.net,61232242,estudiante,2024-04-02,bloqueado,66947
1169,Alexis Espinoza,lauriewilson@example.com,1579643,estudiante,2023-09-22,bloqueado,94733
1170,James Phillips,seanarroyo@example.com,31312793,estudiante,2024-04-06,bloqueado,34265
1171,Richard Hughes,jason93@example.org,791569,estudiante,2022-06-23,activo,24324
1172,Ashley Roman,krystalromero@example.com,27936153,docente,2023-05-02,bloqueado,12804
1173,Debra Hill,howebriana@example.org,62877797,estudiante,2023-03-20,activo,66929
1174,Ronald Simmons,prattmark@example.org,92623641,estudiante,2024-01-20,bloqueado,33791
1175,John Baxter,qshaw@example.net,5994830,estudiante,2023-11-29,activo,77138
1176,John Sanchez,xcruz@example.org,18407627,estudiante,2023-11-27,activo,47794
1177,Jenna Taylor,fosterrobin@example.net,9762984,estudiante,2023-06-21,activo,29484
1178,Brian Freeman,isalinas@example.org,92079294,estudiante,2023-06-13,bloqueado,60681
1179,Meagan Cherry,riosadam@example.net,64309253,estudiante,2023-08-28,bloqueado,69738
1180,Jennifer Evans,vabbott@example.org,13889202,estudiante,2023-03-04,bloqueado,17550
1181,Lee Salinas,sheila55@example.net,94914164,estudiante,2023-01-03,activo,65526
1182,Jeffrey Sanders,melaniewhite@example.net,50315588,docente,2023-02-19,activo,83229
1183,Ashley Brown,jordanronald@example.org,46645380,docente,2024-02-28,bloqueado,94809
1184,Joshua Johnson,kellydecker@example.org,61816040,estudiante,2024-04-27,bloqueado,28074
1185,Fernando Hobbs,crystal90@example.net,85278085,docente,2022-11-04,bloqueado,25108
1186,Shawn Powers,samantha71@example.net,97639357,estudiante,2024-03-08,bloqueado,3780
1187,Tyler Moon,wardpaul@example.org,83286197,docente,2023-04-26,activo,73911
1188,Victoria Aguilar,paulsolomon@example.org,26632269,docente,2023-10-14,bloqueado,56128
1189,Charles Smith,mcdanielian@example.org,41641044,estudiante,2024-03-19,bloqueado,68746
1190,Casey Kirk,shawn86@example.com,2070096,estudiante,2023-08-24,bloqueado,8640
1191,Brian Allen,paul19@example.org,78538697,estudiante,2023-02-24,bloqueado,53318
1192,Donna Oconnor,mike14@example.net,40517146,estudiante,2022-07-28,activo,75571
1193,Steven Lee,sandovalelizabeth@example.com,83330048,estudiante,2022-06-18,activo,16147
1194,Alexis Mendez,ashleyhensley@example.net,91409769,estudiante,2023-06-18,bloqueado,26418
1195,Amber Stanley,tuckerjeffrey@example.net,88322612,estudiante,2023-11-29,bloqueado,52974
1196,Roger Young,katherinekramer@example.org,87821056,docente,2024-05-03,bloqueado,42780
1197,Laura Maldonado,rgregory@example.net,11565626,estudiante,2024-03-06,activo,64186
1198,Mary Cook,melanie24@example.net,50203051,estudiante,2022-09-27,bloqueado,90036
1199,Christian Riley,richardpena@example.net,78235174,estudiante,2024-04-19,bloqueado,30347
1200,Jennifer Johnson,manningjuan@example.com,28529257,estudiante,2022-09-16,bloqueado,21944
1201,Veronica Smith,alanmartinez@example.com,7820812,estudiante,2024-03-20,bloqueado,57132
1202,Courtney Alvarez,maryfitzpatrick@example.net,90523056,estudiante,2022-05-25,bloqueado,14409
1203,Kelly Wolfe,james49@example.com,38733414,estudiante,2022-05-28,bloqueado,46278
1204,Marissa Pineda,hartmanmark@example.com,35175451,estudiante,2022-09-19,activo,51263
1205,Laura Norris,evansnatalie@example.com,73535461,estudiante,2022-08-24,activo,59272
1206,Megan Baxter,lynnmckinney@example.org,33302249,estudiante,2022-11-02,bloqueado,1192
1207,Lauren Jarvis,navarrotimothy@example.net,30649968,estudiante,2023-08-11,bloqueado,27034
1208,Laurie Smith,wilkinsonkevin@example.net,6132280,docente,2023-03-29,activo,5241
1209,Jacob Morgan,samantha03@example.com,73192892,estudiante,2022-11-22,activo,26400
1210,Gina Owens,allison09@example.com,81132263,estudiante,2024-04-17,bloqueado,40522
1211,Johnny Sullivan,richardcampbell@example.net,63082910,estudiante,2023-06-16,bloqueado,67538
1212,Michael Barnes,elizabeth50@example.org,12260175,estudiante,2022-08-03,bloqueado,85543
1213,Heather Matthews,angela98@example.net,35571411,docente,2024-02-19,activo,74519
1214,Tonya Valentine,afox@example.net,17499824,estudiante,2024-01-03,activo,85224
1215,Timothy Miller,williamgomez@example.org,70220505,estudiante,2023-02-13,activo,91946
1216,Anthony Carroll,wbrady@example.com,23164726,estudiante,2023-12-19,activo,84149
1217,Bryan Mason,greenashley@example.org,63300000,docente,2022-05-22,activo,21660
1218,Austin Hart,christopherstewart@example.com,84550103,estudiante,2023-01-08,bloqueado,76705
1219,David Nichols,nsmith@example.org,88228838,estudiante,2023-10-14,activo,7859
1220,Erin Gilbert,shelly51@example.com,30716717,estudiante,2022-05-29,activo,76044
1221,Bob Shields,jhayes@example.net,68995066,estudiante,2023-09-29,activo,39784
1222,Matthew Stevenson,leegeorge@example.org,63538307,estudiante,2023-10-17,activo,83334
1223,Jennifer Copeland,gabriel32@example.com,82745362,docente,2024-01-28,activo,6524
1224,Chad Preston,johndavidson@example.com,26709972,estudiante,2024-02-17,bloqueado,90374
1225,Mitchell Perry,fwarren@example.com,67683517,docente,2024-02-12,activo,56387
1226,John Le,erica03@example.com,4617902,estudiante,2024-03-01,activo,92346
1227,Nathan Martinez,pfarmer@example.net,81176737,estudiante,2023-01-08,activo,88586
1228,Lisa Thompson,wayne36@example.net,16866186,estudiante,2023-07-07,activo,91433
1229,Jeremy Carr,efuller@example.com,503191,estudiante,2023-03-14,bloqueado,53501
1230,Jonathan Merritt,dwilson@example.org,67850980,estudiante,2024-02-23,activo,34469
1231,Angie Hardin,oscarhoward@example.com,15839332,docente,2022-12-24,bloqueado,59606
1232,Destiny Rosario,mnewton@example.com,62469770,estudiante,2024-01-16,activo,57911
1233,Linda Hobbs MD,brandon94@example.org,29011821,estudiante,2022-11-06,activo,34891
1234,Nicole Strickland,frank23@example.com,98493001,estudiante,2022-08-24,activo,49226
1235,Heather Bass,jonesaustin@example.com,3388567,estudiante,2023-03-20,activo,70226
1236,Samuel Hudson,moorejade@example.org,12697292,estudiante,2023-09-03,activo,10684
1237,Richard Martin,daniellelewis@example.org,46904961,docente,2022-10-03,activo,42559
1238,Donald Lee,evelynedwards@example.org,35980429,estudiante,2023-07-15,activo,68827
1239,Tammy Bowers,april29@example.org,44620663,docente,2024-03-27,bloqueado,5544
1240,Amber Douglas,amberrodriguez@example.com,56236460,estudiante,2023-12-23,bloqueado,54064
1241,Daniel Anderson,patricia59@example.org,40549451,estudiante,2023-09-24,bloqueado,69463
1242,Ashley Richardson,moralesjennifer@example.net,92895518,estudiante,2022-09-26,activo,5161
1243,Brett Gonzalez,mparker@example.net,24898768,estudiante,2022-12-08,bloqueado,37332
1244,Jeffrey Garza,kirk69@example.com,23750162,estudiante,2022-09-20,bloqueado,35046
1245,Meagan Brewer,tatkins@example.net,54930237,docente,2023-02-02,bloqueado,27401
1246,Beth Gonzalez,bettyhoward@example.org,81121344,docente,2023-11-19,activo,12844
1247,Elizabeth Olson,gleonard@example.net,64402396,docente,2023-12-19,activo,10175
1248,Emily Bradford,dhorton@example.net,94872649,estudiante,2022-10-18,activo,34154
1249,Jordan Mata,oconnormelissa@example.org,14631609,estudiante,2023-02-19,activo,15596
1250,Edward Payne,dking@example.com,66757340,estudiante,2023-02-05,activo,83893
1251,Shawn Whitaker,sarahstewart@example.com,10480911,docente,2023-09-08,activo,93953
1252,Kevin Reed,glee@example.net,83670934,estudiante,2022-07-14,bloqueado,40595
1253,Tara Gibson,swansondaniel@example.com,19119187,estudiante,2024-04-14,activo,75519
1254,Michael Goodman,gmendez@example.org,87199256,estudiante,2024-01-07,bloqueado,22625
1255,Jasmine Vargas,kathy86@example.net,48855771,docente,2023-05-09,bloqueado,46546
1256,Kenneth Allen,zhunt@example.net,12364978,estudiante,2023-10-12,activo,53113
1257,Vincent Richards,nicholas51@example.net,21935700,docente,2022-10-11,activo,87707
1258,Danielle Coleman,alex19@example.org,32979543,docente,2023-02-23,activo,43357
1259,Wesley Thomas,hnguyen@example.com,38255251,estudiante,2023-01-03,bloqueado,59084
1260,Lisa Rice,ijordan@example.org,967885,estudiante,2022-06-11,activo,15186
1261,Paul Carr PhD,terrance33@example.net,57196298,estudiante,2024-02-23,bloqueado,95238
1262,Thomas Munoz,vanessaharrison@example.net,8005381,estudiante,2023-09-07,bloqueado,64502
1263,Alex Gardner,kimberlybaker@example.com,32857061,docente,2022-09-20,bloqueado,74395
1264,Debra Carter,justinwall@example.com,71136358,estudiante,2024-02-11,activo,42269
1265,Jennifer Elliott,jessicawright@example.com,56965960,estudiante,2022-10-19,bloqueado,94405
1266,Holly Holloway,richardmendez@example.net,93072368,docente,2024-03-26,bloqueado,97394
1267,Tracy Cox,christinarichard@example.net,13584021,estudiante,2023-12-11,activo,32903
1268,Mr. Ryan Salazar,melissabennett@example.com,85415442,docente,2022-09-17,activo,85851
1269,Jeffery Smith,michellemitchell@example.org,15670999,docente,2022-07-02,bloqueado,74135
1270,Timothy Brown,allenphilip@example.org,10062040,docente,2023-02-26,activo,4487
1271,Greg Harrell,morrisonfrank@example.net,36431088,docente,2022-11-22,activo,16703
1272,Steven Keller,marywatson@example.org,30719067,docente,2023-04-01,bloqueado,78967
1273,Emily Spencer,jbaker@example.com,36467540,estudiante,2023-09-06,bloqueado,34968
1274,Kimberly Kidd,carlabrady@example.org,43818589,estudiante,2023-05-06,bloqueado,44706
1275,William Dalton,alicia03@example.net,98967525,docente,2024-01-10,bloqueado,44846
1276,Richard Wilson,harrismichael@example.com,32327069,docente,2023-01-22,activo,48236
1277,Jonathan Mason,joshua09@example.org,7488213,estudiante,2023-06-16,bloqueado,30886
1278,Dennis Padilla,millerpatricia@example.com,7879386,docente,2022-09-20,activo,18887
1279,Donna Delacruz,kingcarl@example.net,97819907,docente,2023-04-24,activo,85034
1280,David Livingston,amy56@example.org,96003517,estudiante,2022-12-05,activo,8105
1281,Jonathan Garner,tkim@example.org,31186410,estudiante,2022-08-22,bloqueado,30160
1282,Megan Stephenson,richmondelizabeth@example.org,37712496,docente,2024-05-08,bloqueado,2107
1283,Austin Garcia,robert36@example.net,74120587,estudiante,2023-12-09,activo,65733
1284,Tara Hunt,pedroking@example.com,98550745,docente,2022-12-10,activo,24479
1285,Toni Myers,shawn41@example.org,36594044,docente,2022-07-19,activo,64076
1286,Donald Wright,farrelldeborah@example.net,65530131,estudiante,2023-08-21,bloqueado,73772
1287,Barbara Collins,joshuatrevino@example.net,66267262,estudiante,2023-03-22,activo,80836
1288,Dr. Barbara Lopez,shawnawood@example.com,87707112,estudiante,2024-03-02,activo,83213
1289,Tiffany Jimenez,wgraves@example.net,39223644,estudiante,2022-10-08,bloqueado,44524
1290,Sharon Munoz,youngsuzanne@example.org,92300550,estudiante,2023-07-15,activo,48719
1291,Jason Arnold,richardpennington@example.net,33709686,estudiante,2023-01-09,bloqueado,13773
1292,James Barton,priceanthony@example.net,3257021,estudiante,2023-03-25,bloqueado,85802
1293,Thomas Mccormick,kim00@example.com,68897956,estudiante,2023-12-11,bloqueado,23008
1294,James Gillespie,nancythompson@example.net,65266618,estudiante,2023-08-05,activo,56350
1295,George Moss,mariasmith@example.org,27226960,estudiante,2023-10-05,activo,91873
1296,Stacey Lindsey,lisakirby@example.org,54495872,docente,2023-12-01,activo,40159
1297,Jay Ortega,melaniemitchell@example.org,38982277,estudiante,2023-06-15,activo,78054
1298,Richard Aguilar,grahamsabrina@example.org,65956503,estudiante,2023-01-16,activo,11903
1299,Kathy Mcbride,kevin53@example.com,75797476,docente,2022-10-25,bloqueado,44544
1300,Taylor Lin,donna01@example.org,35613377,estudiante,2022-08-07,bloqueado,51867
1301,Sharon Turner,iyoder@example.net,5343595,estudiante,2022-09-14,bloqueado,73199
1302,Teresa Anderson,halekathryn@example.org,57786454,estudiante,2023-08-07,bloqueado,32895
1303,Morgan Brown,xwhite@example.com,45784622,estudiante,2024-01-11,bloqueado,60147
1304,Sharon Jones,hodgekyle@example.com,86807060,estudiante,2022-11-15,activo,54767
1305,Becky Walters,dcastaneda@example.org,57962330,estudiante,2024-04-01,bloqueado,52531
1306,John Espinoza,westjorge@example.org,4098519,estudiante,2023-09-30,activo,5115
1307,Jason Patrick,wvalencia@example.com,50197950,docente,2023-12-01,bloqueado,32747
1308,James Perry,qjones@example.net,40305350,estudiante,2024-03-15,bloqueado,11541
1309,Ruth Stokes,iolson@example.org,16670068,docente,2023-07-15,bloqueado,90630
1310,Sergio Jones,tturner@example.net,89244176,estudiante,2024-04-29,activo,47154
1311,Kenneth Aguilar,rossheather@example.net,2711446,docente,2023-07-29,activo,34540
1312,Victor Bishop,tammy56@example.com,93102666,docente,2022-05-24,bloqueado,6222
1313,Jacob Austin,halljohn@example.net,76732091,estudiante,2022-10-04,activo,90798
1314,Jessica Allen,rebecca54@example.com,11595520,estudiante,2023-03-28,activo,50252
1315,Patrick Mayo,zhill@example.org,45108387,estudiante,2024-03-04,bloqueado,72793
1316,Misty Gaines,zmathis@example.com,13174879,estudiante,2022-09-26,activo,42265
1317,Lindsey Walters,jesus80@example.com,94041629,estudiante,2023-12-04,activo,27959
1318,Kevin Carter,soneal@example.net,50026046,estudiante,2023-12-26,bloqueado,99536
1319,Michele Grimes,jessica52@example.org,54006572,docente,2023-07-05,bloqueado,13877
